isqno,name,war,war4,att_str,def_str,att_cas,def_cas,att_cav,def_cav,att_arty,def_arty,att_tank,def_tank,att_ach,def_ach,att_pri1,def_pri1,duration1,wofa,wofd,terra1,wx1,surpa,morala,momnta,techa,inita,mobila,force_ratio,att_loss_pct,def_loss_pct,exchange_ratio,total_troops,casualty_intensity,attacker_underdog,ach_diff,log_att_str,log_def_str,log_att_cas,log_def_cas,log_total_troops,log_exchange_ratio,log_force_ratio,log_duration1
55,MOLLWITZ,WAR OF THE AUSTRIAN SUCCESSION,War of the Austrian Succession of 1740-1748,18100.0,22000.0,4551.0,4850.0,9000.0,4500.0,19.0,50.0,0.0,0.0,4,7,FF,DO,1.0,2.7,4.3,R,W,0.0,0.0,0.0,0.0,0.0,0.0,0.8227272727272728,0.2514364640883978,0.22045454545454546,0.9383505154639176,40100.0,0.23443890274314214,0,-3,9.803722464346553,9.99884318585288,8.423321975806166,8.486940148245216,10.599156550639583,0.661837361647022,0.6003338809542077,0.6931471805599453
56,CHOTUSITZ,WAR OF THE AUSTRIAN SUCCESSION,War of the Austrian Succession of 1740-1748,29000.0,24500.0,6332.0,4819.0,10000.0,7000.0,40.0,82.0,0.0,0.0,5,8,FF,DO,1.0,3.4,3.7,R,D,1.0,0.0,0.0,0.0,1.0,0.0,1.183673469387755,0.2183448275862069,0.1966938775510204,1.3139655530192986,53500.0,0.20842990654205606,0,-3,10.275085591132715,10.106469212026385,8.753529336516431,8.480529207044645,10.887455624298198,0.8389627423250291,0.7810085363512795,0.6931471805599453
57,DETTINGEN,WAR OF THE AUSTRIAN SUCCESSION,War of the Austrian Succession of 1740-1748,35000.0,26000.0,2500.0,4000.0,8000.0,4000.0,98.0,56.0,0.0,0.0,6,3,FF,DO,2.0,2.3,2.2,R,D,0.0,0.0,0.0,0.0,0.0,0.0,1.3461538461538463,0.07142857142857142,0.15384615384615385,0.625,61000.0,0.10655737704918032,0,3,10.463131911491967,10.165890277802454,7.824445930877619,8.294299608857235,11.0186455364637,0.4855078157817008,0.8527773261518292,1.0986122886681098
58,FONTENOY,WAR OF THE AUSTRIAN SUCCESSION,War of the Austrian Succession of 1740-1748,50000.0,60000.0,12000.0,6000.0,10000.0,15000.0,101.0,100.0,0.0,0.0,4,8,FF,DO,1.0,2.8,4.0,R,D,0.0,0.0,0.0,0.0,1.0,0.0,0.8333333333333334,0.24,0.1,2.0,110000.0,0.16363636363636364,0,-4,10.819798284210286,11.002116507732017,9.392745258631441,8.699681400989514,11.608244735642321,1.0986122886681098,0.6061358035703156,0.6931471805599453
59,HOHENFRIEDBERG,WAR OF THE AUSTRIAN SUCCESSION,War of the Austrian Succession of 1740-1748,50000.0,66000.0,4737.0,13176.0,19900.0,22000.0,192.0,121.0,0.0,0.0,9,3,FF,DO,1.0,4.8,5.5,R,D,1.0,0.0,0.0,0.0,1.0,0.0,0.7575757575757576,0.09474,0.19963636363636364,0.35951730418943534,116000.0,0.15442241379310345,1,6,10.819798284210286,11.097425172408931,8.463370384718731,9.486228164545253,11.661354090741,0.30712971335762584,0.5639354490799391,0.6931471805599453
60,SOOR,WAR OF THE AUSTRIAN SUCCESSION,War of the Austrian Succession of 1740-1748,22562.0,41000.0,3876.0,7444.0,5852.0,12700.0,60.0,98.0,0.0,0.0,9,4,FF,DD,1.0,3.5,3.2,R,D,0.0,0.0,0.0,0.0,1.0,0.0,0.5502926829268293,0.17179328073752326,0.1815609756097561,0.5206878022568512,63562.0,0.17809382964664422,1,5,10.024066675494513,10.62135173563291,8.262816937670928,8.915297945118109,11.059786819033329,0.41916273399503257,0.43844374080017867,0.6931471805599453
61,KESSELDORF,WAR OF THE AUSTRIAN SUCCESSION,War of the Austrian Succession of 1740-1748,31000.0,31200.0,5000.0,6630.0,9000.0,7000.0,33.0,42.0,0.0,0.0,9,3,FF,DO,1.0,4.4,3.0,R,D,2.0,0.0,0.0,0.0,1.0,0.0,0.9935897435897436,0.16129032258064516,0.2125,0.7541478129713424,62200.0,0.1869774919614148,0,6,10.34177474101152,10.348205424565993,8.517393171418904,8.799510901368867,11.038126355768453,0.5619831623328019,0.6899369049296971,0.6931471805599453
62,PRESTONPANS,JACOBITE REBELLION,Jacobite Rising of 1745,2400.0,2200.0,110.0,1800.0,40.0,400.0,2.0,12.0,0.0,0.0,9,3,FF,DD,1.0,0.6,0.8,R,D,2.0,0.0,0.0,0.0,3.0,0.0,1.0909090909090908,0.04583333333333333,0.8181818181818182,0.06111111111111111,4600.0,0.4152173913043478,0,6,7.783640596221253,7.696667081526462,4.709530201312334,7.496097345175956,8.434028950155469,0.0593165771564195,0.7375989431307791,0.6931471805599453
63,CULLODEN,JACOBITE REBELLION,Jacobite Rising of 1745,5400.0,9000.0,1558.0,309.0,400.0,0.0,12.0,16.0,0.0,0.0,3,9,FF,DO,1.0,0.7,1.5,R,W,0.0,0.0,0.0,0.0,1.0,0.0,0.6,0.2885185185185185,0.034333333333333334,5.042071197411003,14400.0,0.12965277777777778,1,-6,8.594339400592892,9.105090961257085,7.351799869057777,5.736572297479192,9.575052927597383,1.7987468666439772,0.4700036292457355,0.6931471805599453
64,LOBOSITZ,THE SEVEN YEAR'S WAR,Seven Years' War of 1754-1763,29000.0,34500.0,2906.0,2873.0,10800.0,7500.0,97.0,94.0,0.0,0.0,8,7,FF,DO,1.0,3.2,5.6,R,D,0.0,0.0,0.0,0.0,0.0,0.0,0.8405797101449275,0.10020689655172414,0.08327536231884058,1.0114862513052558,63500.0,0.09100787401574803,0,1,10.275085591132715,10.448743588106625,7.9748769005588755,7.96346006663897,11.05881093278828,0.6988738773384884,0.6100805818613318,0.6931471805599453
65,PRAGUE,THE SEVEN YEAR'S WAR,Seven Years' War of 1754-1763,65000.0,62000.0,14300.0,13400.0,17000.0,12600.0,214.0,177.0,0.0,0.0,9,4,FF,DO,1.0,4.8,5.2,R,D,0.0,0.0,0.0,0.0,1.0,0.0,1.0483870967741935,0.22,0.2161290322580645,1.0671641791044777,127000.0,0.21811023622047243,0,5,11.082157933374816,11.034905792929415,9.568084743872936,9.503084610020228,11.751950239425476,0.7261777062364272,0.7170527014134997,0.6931471805599453
66,PLASSEY,THE SEVEN YEAR'S WAR,Seven Years' War of 1754-1763,50050.0,2975.0,500.0,63.0,15000.0,0.0,53.0,12.0,0.0,0.0,2,9,FF,DO,1.0,3.2,0.7,R,W,0.0,0.0,0.0,0.0,0.0,0.0,11.859133231758927,0.00999000999000999,0.021176470588235293,7.936507936507937,53025.0,0.010617633191890618,0,-7,10.820797764563748,7.998335395952982,6.2166061010848646,4.1588830833596715,10.878537638283815,2.1901449017481576,2.5540543162081812,0.6931471805599453
67,KOLIN,THE SEVEN YEAR'S WAR,Seven Years' War of 1754-1763,32000.0,44000.0,13768.0,9000.0,14000.0,14000.0,88.0,145.0,0.0,0.0,5,8,FF,DO,1.0,5.2,6.4,R,D,0.0,0.0,0.0,0.0,0.0,0.0,0.7272727272727273,0.43025,0.20454545454545456,1.5297777777777777,76000.0,0.29957894736842106,1,-3,10.373522431293592,10.691967639914864,9.530174967444372,9.105090961257085,11.23850177707664,0.9281314640112771,0.5465437063680699,0.6931471805599453
68,HASTENBECK,THE SEVEN YEAR'S WAR,Seven Years' War of 1754-1763,60000.0,36000.0,2500.0,1500.0,10000.0,5000.0,68.0,28.0,0.0,0.0,5,3,FF,DO,1.0,5.5,10.0,R,D,0.0,0.0,0.0,0.0,0.0,0.0,1.6666666666666667,0.041666666666666664,0.041666666666666664,1.6666666666666667,96000.0,0.041666666666666664,0,2,11.002116507732017,10.491301994830229,7.824445930877619,7.313886831633462,11.472113887062386,0.9808292530117263,0.9808292530117263,0.6931471805599453
69,ROSSBACH,THE SEVEN YEAR'S WAR,Seven Years' War of 1754-1763,42000.0,22000.0,10150.0,548.0,10000.0,5400.0,115.0,79.0,0.0,0.0,3,9,EE,DO,1.0,2.7,4.0,R,D,0.0,0.0,0.0,0.0,1.0,0.0,1.9090909090909092,0.24166666666666667,0.02490909090909091,18.521897810218977,64000.0,0.16715625,0,-6,10.645448706505872,9.99884318585288,9.225327501784431,6.3080984415095305,11.06665398721974,2.9715368001431797,1.067840630001356,0.6931471805599453
70,LEUTHEN,THE SEVEN YEAR'S WAR,Seven Years' War of 1754-1763,33000.0,65000.0,11589.0,22000.0,11000.0,14000.0,167.0,210.0,0.0,0.0,10,3,EE,DO,1.0,4.3,7.6,R,W,2.0,0.0,0.0,0.0,1.0,1.0,0.5076923076923077,0.3511818181818182,0.3384615384615385,0.5267727272727273,98000.0,0.34274489795918367,1,7,10.404293143019792,11.082157933374816,9.357897936333798,9.99884318585288,11.49273296168228,0.4231561790576188,0.4105802087749348,0.6931471805599453
71,CREFELD,THE SEVEN YEAR'S WAR,Seven Years' War of 1754-1763,32000.0,50000.0,1800.0,8200.0,0.0,0.0,101.0,59.0,0.0,0.0,8,5,EE,DO,1.0,10.5,7.5,F,D,1.0,0.0,0.0,0.0,1.0,0.0,0.64,0.05625,0.164,0.21951219512195122,82000.0,0.12195121951219512,1,3,10.373522431293592,10.819798284210286,7.496097345175956,9.012011377036412,11.314486721293981,0.19845093872383826,0.49469624183610705,0.6931471805599453
72,ZORNDORF,THE SEVEN YEAR'S WAR,Seven Years' War of 1754-1763,36000.0,43300.0,12797.0,18500.0,10500.0,6382.0,193.0,230.0,0.0,0.0,7,5,FF,DO,1.0,3.4,4.8,R,D,0.0,0.0,0.0,0.0,0.0,1.0,0.8314087759815243,0.35547222222222224,0.42725173210161665,0.6917297297297297,79300.0,0.3946658259773014,0,2,10.491301994830229,10.675931008412125,9.457044187699406,9.825580063659602,11.281006017883909,0.5257515142228777,0.6050854936323582,0.6931471805599453
73,HOCHKIRCH,THE SEVEN YEAR'S WAR,Seven Years' War of 1754-1763,80000.0,31000.0,7587.0,9097.0,28000.0,10000.0,340.0,200.0,0.0,0.0,9,4,FF,DD,1.0,5.6,4.2,R,W,2.0,0.0,0.0,0.0,1.0,0.0,2.5806451612903225,0.0948375,0.2934516129032258,0.8340112124876333,111000.0,0.15030630630630631,0,5,11.289794413577894,10.34177474101152,8.934323331054905,9.115809888129949,11.6172944892629,0.6065054874947741,1.2755429968271879,0.6931471805599453
74,BERGEN,THE SEVEN YEAR'S WAR,Seven Years' War of 1754-1763,24000.0,30000.0,2800.0,1800.0,0.0,0.0,21.0,45.0,0.0,0.0,3,6,FF,DD,2.0,3.2,3.2,R,D,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.11666666666666667,0.06,1.5555555555555556,54000.0,0.08518518518518518,0,-3,10.085850775128717,10.308985993422082,7.937731775260109,7.496097345175956,10.896757843893464,0.9382696385929303,0.5877866649021191,1.0986122886681098
75,MINDEN,THE SEVEN YEAR'S WAR,Seven Years' War of 1754-1763,45000.0,60000.0,2762.0,7086.0,0.0,0.0,187.0,170.0,0.0,0.0,9,2,FF,DD,1.0,4.0,4.0,R,W,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.06137777777777778,0.1181,0.3897826700536269,105000.0,0.09379047619047619,1,7,10.714439990727769,11.002116507732017,7.924072324923417,8.866017398810255,11.561725152903833,0.32914738243887215,0.5596157879354227,0.6931471805599453
76,KUNERSDORF,THE SEVEN YEAR'S WAR,Seven Years' War of 1754-1763,50900.0,59500.0,19100.0,15500.0,13000.0,10000.0,240.0,248.0,0.0,0.0,3,9,FF,DD,1.0,5.4,6.4,R,D,0.0,0.0,0.0,0.0,0.0,0.0,0.8554621848739495,0.37524557956778,0.2605042016806723,1.232258064516129,110400.0,0.3134057971014493,0,-6,10.837637848711049,10.993748398115178,9.857495968685136,9.648659816955295,11.611874470755124,0.8030136581384776,0.6181338212914108,0.6931471805599453
77,PLAINS OF ABRAHAM (QUEBEC),THE SEVEN YEAR'S WAR,Seven Years' War of 1754-1763,4500.0,4800.0,1500.0,650.0,0.0,0.0,101.0,59.0,0.0,0.0,3,9,FF,DO,1.0,1.0,1.2,R,D,0.0,0.0,0.0,0.0,1.0,0.0,0.9375,0.3333333333333333,0.13541666666666666,2.3076923076923075,9300.0,0.23118279569892472,0,-6,8.412054873292933,8.476579508530941,7.313886831633462,6.478509642208569,9.137877200242468,1.1962507582320256,0.661398482245365,0.6931471805599453
78,MAXEN,THE SEVEN YEAR'S WAR,Seven Years' War of 1754-1763,38000.0,13500.0,1000.0,1000.0,0.0,0.0,101.0,17.0,0.0,0.0,8,2,DE,DD,1.0,6.0,6.4,R,D,0.0,0.0,0.0,0.0,0.0,2.0,2.814814814814815,0.02631578947368421,0.07407407407407407,1.0,51500.0,0.038834951456310676,0,6,10.545367754151743,9.510519035757246,6.90875477931522,6.90875477931522,10.849356503939038,0.6931471805599453,1.3388921222253067,0.6931471805599453
79,WARBURG,THE SEVEN YEAR'S WAR,Seven Years' War of 1754-1763,19000.0,17000.0,1300.0,3700.0,5700.0,4000.0,101.0,59.0,0.0,0.0,9,2,EE,DD,2.0,5.0,6.4,R,W,2.0,0.0,0.0,0.0,1.0,0.0,1.1176470588235294,0.06842105263157895,0.21764705882352942,0.35135135135135137,36000.0,0.1388888888888889,0,7,9.852246888342531,9.741027444837728,7.170888478512505,8.216358332386156,10.491301994830229,0.3011050927839216,0.750305594399894,1.0986122886681098
80,LIEGNITZ,THE SEVEN YEAR'S WAR,Seven Years' War of 1754-1763,30000.0,30000.0,6000.0,3600.0,9000.0,7500.0,130.0,120.0,0.0,0.0,2,8,EE,DO,1.0,2.4,4.0,R,D,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,0.12,1.6666666666666667,60000.0,0.16,0,-6,10.308985993422082,10.308985993422082,8.699681400989514,8.188966863648876,11.002116507732017,0.9808292530117263,0.6931471805599453,0.6931471805599453
81,TORGAU,THE SEVEN YEAR'S WAR,Seven Years' War of 1754-1763,50000.0,53400.0,16670.0,15697.0,12000.0,20000.0,101.0,275.0,0.0,0.0,8,4,EE,DD,1.0,8.0,11.4,R,W,0.0,0.0,0.0,0.0,1.0,0.0,0.9363295880149812,0.3334,0.29395131086142323,1.0619863668216856,103400.0,0.31302707930367507,0,4,10.819798284210286,10.885584751364705,9.72142596194803,9.66128859468676,11.546369912189585,0.7236697739442428,0.6607942161081796,0.6931471805599453
82,BUNKER HILL,AMERICAN REVOLUTION,American Revolutionary War of 1775-1783,2650.0,3200.0,1054.0,479.0,0.0,0.0,101.0,6.0,0.0,0.0,7,5,FF,DD,1.0,0.5,0.7,R,D,0.0,0.0,0.0,0.0,0.0,0.0,0.828125,0.39773584905660375,0.1496875,2.200417536534447,5850.0,0.26205128205128203,0,2,7.8826922062890254,8.071218539969863,6.961296045910167,6.173786103901937,8.674367865788236,1.163281281460899,0.6032908514380843,0.6931471805599453
83,QUEBEC,AMERICAN REVOLUTION,American Revolutionary War of 1775-1783,1100.0,1800.0,486.0,18.0,0.0,0.0,1.0,14.0,0.0,0.0,4,7,FF,DD,1.0,0.2,0.2,R,W,0.0,0.0,0.0,0.0,1.0,0.0,0.6111111111111112,0.44181818181818183,0.01,27.0,2900.0,0.17379310344827587,1,-3,7.00397413672268,7.496097345175956,6.18826412308259,2.9444389791664403,7.972810784121404,3.332204510175204,0.47692407209030935,0.6931471805599453
84,WHITE PLAINS,AMERICAN REVOLUTION,American Revolutionary War of 1775-1783,13000.0,13000.0,313.0,150.0,0.0,0.0,12.0,59.0,0.0,0.0,7,5,FF,DD,1.0,2.4,2.8,R,D,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.024076923076923076,0.011538461538461539,2.0866666666666664,26000.0,0.01780769230769231,0,2,9.472781556562168,9.472781556562168,5.749392985908253,5.017279836814924,10.165890277802454,1.1270917599899783,0.6931471805599453,0.6931471805599453
85,TRENTON,AMERICAN REVOLUTION,American Revolutionary War of 1775-1783,2420.0,1520.0,12.0,996.0,20.0,20.0,18.0,6.0,0.0,0.0,9,2,FF,DD,1.0,1.3,0.2,R,W,2.0,0.0,0.0,0.0,2.0,0.0,1.5921052631578947,0.0049586776859504135,0.6552631578947369,0.012048192771084338,3940.0,0.25583756345177666,0,7,7.791935956938058,7.327123292259293,2.5649493574615367,6.904750769961838,8.279189777195004,0.011976191046715693,0.9524703884516574,0.6931471805599453
86,PRINCETON,AMERICAN REVOLUTION,American Revolutionary War of 1775-1783,4800.0,1200.0,44.0,215.0,0.0,0.0,5.0,2.0,0.0,0.0,8,2,FF,DD,1.0,0.6,0.3,R,D,2.0,0.0,0.0,0.0,1.0,0.0,4.0,0.009166666666666667,0.17916666666666667,0.20465116279069767,6000.0,0.043166666666666666,0,6,8.476579508530941,7.0909098220799835,3.8066624897703196,5.375278407684165,8.699681400989514,0.18619003357187494,1.6094379124341003,0.6931471805599453
87,FREEMAN'S FARM,AMERICAN REVOLUTION,American Revolutionary War of 1775-1783,4400.0,7000.0,556.0,316.0,0.0,0.0,10.0,59.0,0.0,0.0,5,5,FF,DO,1.0,1.5,1.5,R,D,0.0,0.0,0.0,0.0,0.0,0.0,0.6285714285714286,0.12636363636363637,0.045142857142857144,1.759493670886076,11400.0,0.07649122807017544,1,0,8.38958706681109,8.853808274977197,6.322565239927284,5.75890177387728,9.34145634983372,1.0150472103220676,0.4877032063451365,0.6931471805599453
88,GERMANTOWN,AMERICAN REVOLUTION,American Revolutionary War of 1775-1783,11200.0,9000.0,1090.0,551.0,0.0,0.0,101.0,59.0,0.0,0.0,4,7,FF,DO,1.0,4.0,2.8,R,W,1.0,0.0,0.0,0.0,1.0,0.0,1.2444444444444445,0.09732142857142857,0.06122222222222222,1.9782214156079856,20200.0,0.08123762376237624,0,-3,9.32375833901174,9.105090961257085,6.994849985833071,6.313548046277095,9.913487387114461,1.0913262819371765,0.8084580270709397,0.6931471805599453
89,BEMIS HEIGHTS,AMERICAN REVOLUTION,American Revolutionary War of 1775-1783,5000.0,11000.0,600.0,130.0,0.0,0.0,10.0,59.0,0.0,0.0,4,9,FF,DO,1.0,0.6,1.2,R,D,0.0,0.0,0.0,0.0,1.0,0.0,0.45454545454545453,0.12,0.011818181818181818,4.615384615384615,16000.0,0.045625,1,-5,8.517393171418904,9.305741456739435,6.398594934535208,4.875197323201151,9.680406499268875,1.7255100836868542,0.3746934494414107,0.6931471805599453
90,MONMOUTH COURT HOUSE,AMERICAN REVOLUTION,American Revolutionary War of 1775-1783,13000.0,11000.0,358.0,362.0,0.0,0.0,16.0,14.0,0.0,0.0,6,6,FF,DD,1.0,1.0,1.6,R,D,0.0,0.0,0.0,0.0,1.0,0.0,1.1818181818181819,0.02753846153846154,0.03290909090909091,0.988950276243094,24000.0,0.03,0,0,9.472781556562168,9.305741456739435,5.883322388488279,5.8944028342648505,10.085850775128717,0.68760700018433,0.7801585575495751,0.6931471805599453
91,CAMDEN,AMERICAN REVOLUTION,American Revolutionary War of 1775-1783,2100.0,3050.0,324.0,1050.0,0.0,0.0,4.0,9.0,0.0,0.0,7,3,FF,DD,1.10416666666667,1.6,1.6,R,D,0.0,0.0,0.0,0.0,1.0,0.0,0.6885245901639344,0.15428571428571428,0.3442622950819672,0.30857142857142855,5150.0,0.26679611650485435,1,4,7.650168700845001,8.02322468471667,5.783825182329737,6.957497370876951,8.546946149565585,0.2689360296307256,0.5238551240563245,0.7439195059333701
92,COWPENS,AMERICAN REVOLUTION,American Revolutionary War of 1775-1783,1100.0,1025.0,929.0,72.0,350.0,125.0,2.0,0.0,0.0,0.0,2,9,FF,DO,1.0,0.2,0.2,R,D,0.0,0.0,0.0,0.0,0.0,0.0,1.0731707317073171,0.5631547619047617,0.0702439024390244,12.902777777777779,2125.0,0.47105882352941175,0,-7,7.00397413672268,6.933423025730715,6.835184586147301,4.290459441148391,7.661997558901893,2.6320886602991656,0.7290791897860087,0.6931471805599453
93,GUILFORD COURT HOUSE,AMERICAN REVOLUTION,American Revolutionary War of 1775-1783,1900.0,4449.0,532.0,420.0,155.0,200.0,2.0,4.0,0.0,0.0,6,5,FF,DO,1.0,2.0,2.0,R,D,0.0,0.0,0.0,0.0,0.0,0.0,0.4270622611822881,0.28,0.09440323668240054,1.2666666666666666,6349.0,0.14994487320837926,1,1,7.550135342488429,8.400659375160286,6.278521424165844,6.042632833682381,8.756210091886738,0.8183103235139513,0.3556179683644081,0.6931471805599453
94,HOBKIRK'S HILL,AMERICAN REVOLUTION,American Revolutionary War of 1775-1783,900.0,1551.0,258.0,420.0,60.0,200.0,0.0,4.0,0.0,0.0,9,3,FF,DO,1.0,0.6,0.9,R,D,1.0,0.0,0.0,0.0,2.0,0.0,0.5802707930367504,0.2866666666666667,0.27079303675048355,0.6142857142857143,2451.0,0.2766217870257038,1,6,6.803505257608338,7.347299700743164,5.556828061699537,6.042632833682381,7.804659297056102,0.47889257666298163,0.4575962203515737,0.6931471805599453
95,EUTAW SPRINGS,AMERICAN REVOLUTION,American Revolutionary War of 1775-1783,2200.0,2000.0,554.0,693.0,0.0,0.0,4.0,5.0,0.0,0.0,4,5,FF,DD,1.0,0.4,0.4,F,D,1.0,0.0,0.0,0.0,0.0,0.0,1.1,0.25181818181818183,0.3465,0.7994227994227994,4200.0,0.2969047619047619,0,-1,7.696667081526462,7.601402334583733,6.318968113746434,6.542471960506805,8.343077871169383,0.5874659464901332,0.7419373447293773,0.6931471805599453
96,VALMY,WAR OF THE FIRST COALITION,War of the First Coalition of 1792-1797,34000.0,36000.0,350.0,400.0,0.0,2000.0,58.0,54.0,0.0,0.0,3,4,FF,DD,1.0,7.0,8.0,R,D,0.0,0.0,0.0,0.0,0.0,0.0,0.9444444444444444,0.010294117647058823,0.011111111111111112,0.875,70000.0,0.010714285714285714,0,-1,10.434145214930487,10.491301994830229,5.860786223465865,5.993961427306569,11.156264806643742,0.6286086594223741,0.664976303593249,0.6931471805599453
97,JEMAPPES,WAR OF THE FIRST COALITION,War of the First Coalition of 1792-1797,40000.0,13000.0,3000.0,2500.0,3000.0,0.0,100.0,54.0,0.0,0.0,6,4,FF,DD,2.0,5.0,6.4,R,D,0.0,1.0,0.0,0.0,1.0,0.0,3.076923076923077,0.075,0.19230769230769232,1.2,53000.0,0.10377358490566038,0,2,10.596659732783579,9.472781556562168,8.006700845440367,7.824445930877619,10.87806606028079,0.7884573603642702,1.4053425560905852,1.0986122886681098
98,NEERWINDEN,WAR OF THE FIRST COALITION,War of the First Coalition of 1792-1797,45000.0,43000.0,4000.0,3000.0,6000.0,10000.0,45.0,59.0,0.0,0.0,4,6,FF,DO,2.0,13.0,12.0,R,D,0.0,1.0,0.0,0.0,0.0,0.0,1.0465116279069768,0.08888888888888889,0.06976744186046512,1.3333333333333333,88000.0,0.07954545454545454,0,-2,10.714439990727769,10.668978650219241,8.294299608857235,8.006700845440367,11.385103457032141,0.8472978603872036,0.7161366987846441,1.0986122886681098
99,HONDSCHOOTE,WAR OF THE FIRST COALITION,War of the First Coalition of 1792-1797,42000.0,13000.0,3000.0,3000.0,5000.0,2200.0,40.0,59.0,0.0,0.0,6,4,FF,DD,2.0,8.0,5.6,R,D,0.0,1.0,0.0,0.0,1.0,0.0,3.230769230769231,0.07142857142857142,0.23076923076923078,1.0,55000.0,0.10909090909090909,0,2,10.645448706505872,9.472781556562168,8.006700845440367,8.006700845440367,10.915106645867503,0.6931471805599453,1.4423838277709342,1.0986122886681098
100,WATTIGNIES,WAR OF THE FIRST COALITION,War of the First Coalition of 1792-1797,44000.0,23000.0,4500.0,3000.0,0.0,0.0,101.0,59.0,0.0,0.0,5,4,FF,DD,2.0,16.0,16.0,R,D,1.0,1.0,1.0,0.0,1.0,0.0,1.9130434782608696,0.10227272727272728,0.13043478260869565,1.5,67000.0,0.11194029850746269,0,1,10.691967639914864,10.043292972227004,8.412054873292933,8.006700845440367,11.112462823634855,0.9162907318741551,1.0691984034618165,1.0986122886681098
101,FLEURUS,WAR OF THE FIRST COALITION,War of the First Coalition of 1792-1797,46000.0,73000.0,4000.0,7000.0,14000.0,10000.0,101.0,59.0,0.0,0.0,6,7,FF,DD,1.0,16.0,20.0,R,D,0.0,1.0,0.0,0.0,0.0,0.0,0.6301369863013698,0.08695652173913043,0.0958904109589041,0.5714285714285714,119000.0,0.09243697478991597,1,-1,10.736418414365376,11.19822841866684,8.294299608857235,8.853808274977197,11.686887175419702,0.4519851237430572,0.4886640519631382,0.6931471805599453
102,LODI,WAR OF THE FIRST COALITION,War of the First Coalition of 1792-1797,17000.0,10000.0,900.0,1850.0,0.0,0.0,24.0,18.0,0.0,0.0,8,3,FF,DD,1.0,1.6,2.4,R,D,2.0,1.0,1.0,0.0,1.0,0.0,1.7,0.052941176470588235,0.185,0.4864864864864865,27000.0,0.10185185185185185,0,5,9.741027444837728,9.210440366976517,6.803505257608338,7.523481312573497,10.203629181337648,0.3964152725882465,0.9932517730102833,0.6931471805599453
103,CASTIGLIONE,WAR OF THE FIRST COALITION,War of the First Coalition of 1792-1797,30000.0,25000.0,1500.0,3000.0,0.0,0.0,60.0,30.0,0.0,0.0,8,3,EE,DD,2.0,2.4,4.0,R,D,1.0,0.0,0.0,0.0,1.0,0.0,1.2,0.05,0.12,0.5,55000.0,0.08181818181818182,0,5,10.308985993422082,10.12667110305036,7.313886831633462,8.006700845440367,10.915106645867503,0.4054651081081644,0.7884573603642702,1.0986122886681098
104,NERESHEIM,WAR OF THE FIRST COALITION,War of the First Coalition of 1792-1797,40000.0,45000.0,3000.0,3000.0,0.0,0.0,101.0,59.0,0.0,0.0,5,4,FF,DD,2.0,40.0,40.0,R,W,1.0,0.0,0.0,0.0,0.0,0.0,0.8888888888888888,0.075,0.06666666666666667,1.0,85000.0,0.07058823529411765,0,1,10.596659732783579,10.714439990727769,8.006700845440367,8.006700845440367,11.350418300109132,0.6931471805599453,0.6359887667199967,1.0986122886681098
105,WUERZBURG,WAR OF THE FIRST COALITION,War of the First Coalition of 1792-1797,44000.0,30000.0,1500.0,3000.0,13000.0,5000.0,101.0,59.0,0.0,0.0,7,4,FF,DD,1.0,20.0,13.0,R,D,0.0,0.0,1.0,0.0,0.0,1.0,1.4666666666666666,0.03409090909090909,0.1,0.5,74000.0,0.060810810810810814,0,3,10.691967639914864,10.308985993422082,7.313886831633462,8.006700845440367,11.211833885608513,0.4054651081081644,0.9028677115420143,0.6931471805599453
106,ARCOLA,WAR OF THE FIRST COALITION,War of the First Coalition of 1792-1797,17300.0,12700.0,4500.0,7000.0,0.0,0.0,32.0,37.0,0.0,0.0,8,3,FF,DD,2.0,5.0,5.0,R,D,1.0,0.0,0.0,0.0,0.0,0.0,1.3622047244094488,0.26011560693641617,0.5511811023622047,0.6428571428571429,30000.0,0.38333333333333336,0,5,9.758519582283522,9.44943600950432,8.412054873292933,8.853808274977197,10.308985993422082,0.4964368863138911,0.8595953881976098,1.0986122886681098
107,RIVOLI,WAR OF THE FIRST COALITION,War of the First Coalition of 1792-1797,28000.0,20500.0,14000.0,5000.0,0.0,0.0,35.0,20.0,0.0,0.0,3,9,FF,DO,2.0,6.0,8.0,G,D,0.0,0.0,0.0,0.0,0.0,0.0,1.3658536585365855,0.5,0.24390243902439024,2.8,48500.0,0.3917525773195876,0,-6,10.239995502805316,9.928228944424575,9.546884034617925,8.517393171418904,10.789339695269716,1.33500106673234,0.8611389117990751,1.0986122886681098
